# N=150 REP=500 dy=0.01
# GRG
# 0 p
0 0
0.1 0
0.10625 0.002
0.109375 0.01
0.110156 0.028
0.110937 0.03
0.111719 0.03
0.1125 0.044
0.114063 0.052
0.114844 0.08
0.115625 0.086
0.116406 0.096
0.117188 0.102
0.117969 0.156
0.11875 0.146
0.119531 0.152
0.120312 0.166
0.121094 0.172
0.121875 0.188
0.122656 0.254
0.123438 0.308
0.124219 0.292
0.125 0.298
0.125781 0.308
0.126562 0.356
0.127344 0.356
0.128125 0.374
0.128906 0.402
0.129688 0.414
0.130469 0.428
0.13125 0.474
0.132031 0.482
0.132812 0.504
0.133594 0.502
0.134375 0.546
0.135156 0.556
0.135938 0.608
0.1375 0.6
0.139063 0.606
0.139844 0.656
0.140625 0.676
0.142188 0.67
0.142969 0.718
0.14375 0.71
0.144531 0.732
0.145313 0.736
0.146094 0.762
0.146875 0.768
0.148438 0.766
0.149219 0.812
0.15 0.784
0.150781 0.798
0.151563 0.828
0.152344 0.854
0.153125 0.856
0.153906 0.868
0.154688 0.874
0.15625 0.876
0.157031 0.89
0.157813 0.86
0.158594 0.89
0.159375 0.9
0.160156 0.894
0.160938 0.91
0.161719 0.918
0.1625 0.922
0.16875 0.924
0.169531 0.952
0.170313 0.952
0.171875 0.952
0.175 0.946
0.175781 0.958
0.176563 0.966
0.178125 0.968
0.179688 0.966
0.180469 0.972
0.18125 0.978
0.1875 0.978
0.19375 0.982
0.2 0.99
0.2125 0.996
0.225 1
0.25 1
0.3 1
0.4 1
0.5 1
0.6 1
0.7 1
0.8 1
0.9 1
1 1
